date,rt_median,scen_num,reopen
2020-03-02,,134,100perc
2020-03-02,,137,100perc
2020-03-02,,140,100perc
2020-03-02,,144,100perc
2020-03-02,,147,100perc
2020-03-02,,149,100perc
2020-03-02,,150,100perc
2020-03-02,,151,100perc
2020-03-02,,152,100perc
2020-03-02,,156,100perc
2020-03-02,,157,100perc
2020-03-02,,159,100perc
2020-03-02,,164,100perc
2020-03-02,,165,100perc
2020-03-02,,175,100perc
2020-03-02,,195,100perc
2020-03-02,,199,100perc
2020-03-02,,211,100perc
2020-03-02,,212,100perc
2020-03-02,,223,100perc
2020-03-02,,224,100perc
2020-03-02,,225,100perc
2020-03-02,,227,100perc
2020-03-02,,231,100perc
2020-03-02,,234,100perc
2020-03-02,,235,100perc
2020-03-02,,245,100perc
2020-03-02,,253,100perc
2020-03-02,,258,100perc
2020-03-02,,259,100perc
2020-03-02,,262,100perc
2020-03-02,,264,100perc
2020-03-02,,266,100perc
2020-03-02,,269,100perc
2020-03-02,,271,100perc
2020-03-02,,272,100perc
2020-03-02,,274,100perc
2020-03-02,,276,100perc
2020-03-02,,277,100perc
2020-03-02,,278,100perc
2020-03-02,,279,100perc
2020-03-02,,281,100perc
2020-03-02,,284,100perc
2020-03-02,,293,100perc
2020-03-02,,294,100perc
2020-03-02,,295,100perc
2020-03-02,,296,100perc
2020-03-02,,297,100perc
2020-03-02,,300,100perc
2020-03-02,,310,100perc
2020-03-02,,317,100perc
2020-03-02,,319,100perc
2020-03-02,,320,100perc
2020-03-02,,324,100perc
2020-03-02,,326,100perc
2020-03-02,,335,100perc
2020-03-02,,345,100perc
2020-03-02,,350,100perc
2020-03-02,,354,100perc
2020-03-02,,359,100perc
2020-03-02,,365,100perc
2020-03-02,,366,100perc
2020-03-02,,368,100perc
2020-03-02,,370,100perc
2020-03-02,,375,100perc
2020-03-02,,376,100perc
2020-03-02,,381,100perc
2020-03-02,,384,100perc
2020-03-02,,386,100perc
2020-03-02,,398,100perc
2020-03-03,,3,100perc
2020-03-03,,6,100perc
2020-03-03,,11,100perc
2020-03-03,,14,100perc
2020-03-03,,17,100perc
2020-03-03,,18,100perc
2020-03-03,,27,100perc
2020-03-03,,30,100perc
2020-03-03,,35,100perc
2020-03-03,,37,100perc
2020-03-03,,49,100perc
2020-03-03,,50,100perc
2020-03-03,,57,100perc
2020-03-03,,58,100perc
2020-03-03,,59,100perc
2020-03-03,,63,100perc
2020-03-03,,65,100perc
2020-03-03,,66,100perc
2020-03-03,,69,100perc
2020-03-03,,71,100perc
2020-03-03,,73,100perc
2020-03-03,,81,100perc
2020-03-03,,101,100perc
2020-03-03,,102,100perc
2020-03-03,,104,100perc
2020-03-03,,110,100perc
2020-03-03,,111,100perc
2020-03-03,,116,100perc
2020-03-03,,122,100perc
2020-03-03,,127,100perc
2020-03-03,,134,100perc
2020-03-03,,137,100perc
2020-03-03,,140,100perc
2020-03-03,,144,100perc
2020-03-03,,147,100perc
2020-03-03,,149,100perc
2020-03-03,,150,100perc
2020-03-03,,151,100perc
2020-03-03,,152,100perc
2020-03-03,,156,100perc
2020-03-03,,157,100perc
2020-03-03,,159,100perc
2020-03-03,,164,100perc
2020-03-03,,165,100perc
2020-03-03,,175,100perc
2020-03-03,,195,100perc
2020-03-03,,199,100perc
2020-03-03,,211,100perc
2020-03-03,,212,100perc
2020-03-03,,223,100perc
2020-03-03,,224,100perc
2020-03-03,,225,100perc
2020-03-03,,227,100perc
2020-03-03,,231,100perc
2020-03-03,,234,100perc
2020-03-03,,235,100perc
2020-03-03,,245,100perc
2020-03-03,,253,100perc
2020-03-03,,258,100perc
2020-03-03,,259,100perc
2020-03-03,,262,100perc
2020-03-03,,264,100perc
2020-03-03,,266,100perc
2020-03-03,,269,100perc
2020-03-03,,271,100perc
2020-03-03,,272,100perc
2020-03-03,,274,100perc
2020-03-03,,276,100perc
2020-03-03,,277,100perc
2020-03-03,,278,100perc
2020-03-03,,279,100perc
2020-03-03,,281,100perc
2020-03-03,,284,100perc
2020-03-03,,293,100perc
2020-03-03,,294,100perc
2020-03-03,,295,100perc
2020-03-03,,296,100perc
2020-03-03,,297,100perc
2020-03-03,,300,100perc
2020-03-03,,310,100perc
2020-03-03,,317,100perc
2020-03-03,,319,100perc
2020-03-03,,320,100perc
2020-03-03,,324,100perc
2020-03-03,,326,100perc
2020-03-03,,335,100perc
2020-03-03,,345,100perc
2020-03-03,,350,100perc
2020-03-03,,354,100perc
2020-03-03,,359,100perc
2020-03-03,,365,100perc
2020-03-03,,366,100perc
2020-03-03,,368,100perc
2020-03-03,,370,100perc
2020-03-03,,375,100perc
2020-03-03,,376,100perc
2020-03-03,,381,100perc
2020-03-03,,384,100perc
2020-03-03,,386,100perc
2020-03-03,,398,100perc
2020-03-04,4.64659131518936,3,100perc
2020-03-04,4.92475783744266,6,100perc
2020-03-04,4.66862355246606,11,100perc
2020-03-04,4.84489525326989,14,100perc
2020-03-04,5.02126405328429,17,100perc
2020-03-04,5.25637721826815,18,100perc
2020-03-04,5.32462379204568,27,100perc
2020-03-04,4.94914116677049,30,100perc
2020-03-04,4.75236627555294,35,100perc
2020-03-04,5.21777604321563,37,100perc
2020-03-04,4.85923298303239,49,100perc
2020-03-04,4.67794015582816,50,100perc
2020-03-04,5.30867077018236,57,100perc
2020-03-04,5.33299984419405,58,100perc
2020-03-04,4.474452760639,59,100perc
2020-03-04,4.7838371194174,63,100perc
2020-03-04,5.03369087108069,65,100perc
2020-03-04,5.2444537508524,66,100perc
2020-03-04,4.77655391126694,69,100perc
2020-03-04,4.65257910495638,71,100perc
2020-03-04,4.89421630625929,73,100perc
2020-03-04,5.05979634698967,81,100perc
2020-03-04,4.62970835680365,101,100perc
2020-03-04,5.39175282248938,102,100perc
2020-03-04,5.21545294555562,104,100perc
2020-03-04,5.48370339548066,110,100perc
2020-03-04,5.37486471853073,111,100perc
2020-03-04,5.14629147252925,116,100perc
2020-03-04,4.7604564908249,122,100perc
2020-03-04,4.94241713501369,127,100perc
2020-03-04,5.5208589767582,134,100perc
2020-03-04,4.89102381290968,137,100perc
2020-03-04,5.20940025720586,140,100perc
2020-03-04,4.70575446388312,144,100perc
2020-03-04,4.90239398227579,147,100perc
2020-03-04,4.91523289778954,149,100perc
2020-03-04,4.68212667861972,150,100perc
2020-03-04,5.21275446106437,151,100perc
2020-03-04,5.21142171202938,152,100perc
2020-03-04,4.5618093754579,156,100perc
2020-03-04,5.37993440504841,157,100perc
2020-03-04,4.7333891991786,159,100perc
2020-03-04,5.31867691564635,164,100perc
2020-03-04,4.52408554430125,165,100perc
2020-03-04,4.55049084498004,175,100perc
2020-03-04,5.06149570045452,195,100perc
2020-03-04,4.68496347241313,199,100perc
2020-03-04,5.4970040826545,211,100perc
2020-03-04,4.79466098725667,212,100perc
2020-03-04,5.21719218648662,223,100perc
2020-03-04,4.67296888103106,224,100perc
2020-03-04,5.01188162742726,225,100perc
2020-03-04,4.91631613593319,227,100perc
2020-03-04,4.93544019282578,231,100perc
2020-03-04,5.0132806266159,234,100perc
2020-03-04,4.88907615786279,235,100perc
2020-03-04,5.15400821529831,245,100perc
2020-03-04,5.32001912413607,253,100perc
2020-03-04,5.16258765422315,258,100perc
2020-03-04,5.28552605921211,259,100perc
2020-03-04,5.20557328915898,262,100perc
2020-03-04,,264,100perc
2020-03-04,4.88548588554553,266,100perc
2020-03-04,5.51118354061259,269,100perc
2020-03-04,4.94790844471344,271,100perc
2020-03-04,5.34559944735198,272,100perc
2020-03-04,4.57740585017916,274,100perc
2020-03-04,5.22395091965653,276,100perc
2020-03-04,4.73728839933852,277,100perc
2020-03-04,5.28637508364945,278,100perc
2020-03-04,4.9376762629011,279,100perc
2020-03-04,5.33714106332905,281,100perc
2020-03-04,4.5685022291306,284,100perc
2020-03-04,4.89766451793526,293,100perc
2020-03-04,4.63798924863168,294,100perc
2020-03-04,4.99456036659994,295,100perc
2020-03-04,5.04627288127897,296,100perc
2020-03-04,4.69566230309797,297,100perc
2020-03-04,4.7480740201067,300,100perc
2020-03-04,4.88391887621412,310,100perc
2020-03-04,4.98314226597993,317,100perc
2020-03-04,4.88542590733939,319,100perc
2020-03-04,4.80224649271127,320,100perc
2020-03-04,4.57696495410593,324,100perc
2020-03-04,5.31432813797838,326,100perc
2020-03-04,4.92128541804763,335,100perc
2020-03-04,4.83028262886261,345,100perc
2020-03-04,5.35692676299422,350,100perc
2020-03-04,5.37446033940378,354,100perc
2020-03-04,5.18818369995106,359,100perc
2020-03-04,5.33086564319487,365,100perc
2020-03-04,4.80724328032445,366,100perc
2020-03-04,5.51380006073199,368,100perc
2020-03-04,,370,100perc
2020-03-04,5.31291586926001,375,100perc
2020-03-04,5.36699202122196,376,100perc
2020-03-04,5.16328110755662,381,100perc
2020-03-04,4.62009527008808,384,100perc
2020-03-04,5.31433133536574,386,100perc
2020-03-04,4.77389888702587,398,100perc
2020-03-05,4.59991690240938,3,100perc
2020-03-05,4.84491885541018,6,100perc
2020-03-05,4.59726116572734,11,100perc
2020-03-05,4.7853328000877,14,100perc
2020-03-05,4.94277462702733,17,100perc
2020-03-05,5.13905122992589,18,100perc
2020-03-05,5.21637699017959,27,100perc
2020-03-05,4.86365860901174,30,100perc
2020-03-05,4.69859033396378,35,100perc
2020-03-05,5.14786806909158,37,100perc
2020-03-05,4.78869850526517,49,100perc
2020-03-05,4.62752252127112,50,100perc
2020-03-05,5.22448045370783,57,100perc
2020-03-05,5.23324331347921,58,100perc
2020-03-05,4.42534267761908,59,100perc
2020-03-05,4.73433270451256,63,100perc
2020-03-05,4.93991872147449,65,100perc
2020-03-05,5.15738546251964,66,100perc
2020-03-05,4.70309607749308,69,100perc
2020-03-05,4.54461791916096,71,100perc
2020-03-05,4.83376479023925,73,100perc
2020-03-05,4.95943067333679,81,100perc
2020-03-05,4.57154451664967,101,100perc
2020-03-05,5.26143024369875,102,100perc
2020-03-05,5.10912528188491,104,100perc
2020-03-05,5.37300549927755,110,100perc
2020-03-05,5.29408550775501,111,100perc
2020-03-05,5.07878028700813,116,100perc
2020-03-05,4.6966443032035,122,100perc
2020-03-05,4.88945156505088,127,100perc
2020-03-05,5.39335495831796,134,100perc
2020-03-05,4.79584812769846,137,100perc
2020-03-05,5.1151212087915,140,100perc
2020-03-05,4.64377722014217,144,100perc
2020-03-05,4.81526107146933,147,100perc
2020-03-05,4.85098281421525,149,100perc
2020-03-05,4.64251887914155,150,100perc
2020-03-05,5.09544759654481,151,100perc
2020-03-05,5.10650935165725,152,100perc
2020-03-05,4.52561726684687,156,100perc
2020-03-05,5.27472156147032,157,100perc
2020-03-05,4.65813992525671,159,100perc
2020-03-05,5.20559390937561,164,100perc
2020-03-05,4.45728598376789,165,100perc
2020-03-05,4.46700822895175,175,100perc
2020-03-05,4.97801949827965,195,100perc
2020-03-05,4.6623568337652,199,100perc
2020-03-05,5.36326960066973,211,100perc
2020-03-05,4.73250161423761,212,100perc
2020-03-05,5.12426999458357,223,100perc
2020-03-05,4.60957558716798,224,100perc
2020-03-05,4.9044624099606,225,100perc
2020-03-05,4.81513314513306,227,100perc
2020-03-05,4.89606923962597,231,100perc
2020-03-05,4.94504180214144,234,100perc
2020-03-05,4.82758017758358,235,100perc
2020-03-05,5.09268966628235,245,100perc
2020-03-05,5.20648072085652,253,100perc
2020-03-05,5.09021342815153,258,100perc
2020-03-05,5.17478345674284,259,100perc
2020-03-05,5.07578233026363,262,100perc
2020-03-05,,264,100perc
2020-03-05,4.81650269098578,266,100perc
2020-03-05,5.36164959898576,269,100perc
2020-03-05,4.8774691903402,271,100perc
2020-03-05,5.24486642762201,272,100perc
2020-03-05,4.49743538465099,274,100perc
2020-03-05,5.13558782739886,276,100perc
2020-03-05,4.66203214063463,277,100perc
2020-03-05,5.18886132399681,278,100perc
2020-03-05,4.84869035738566,279,100perc
2020-03-05,5.24494738710841,281,100perc
2020-03-05,4.47532793608404,284,100perc
2020-03-05,4.80837171804916,293,100perc
2020-03-05,4.58031201494863,294,100perc
2020-03-05,4.93767572535659,295,100perc
2020-03-05,4.95883415481537,296,100perc
2020-03-05,4.61352213345123,297,100perc
2020-03-05,4.65815691780125,300,100perc
2020-03-05,4.83626294427203,310,100perc
2020-03-05,4.91529959051968,317,100perc
2020-03-05,4.81375999979448,319,100perc
2020-03-05,4.72546041658676,320,100perc
2020-03-05,4.50239219940759,324,100perc
2020-03-05,5.22273510575666,326,100perc
2020-03-05,4.86182974999559,335,100perc
2020-03-05,4.77316209384949,345,100perc
2020-03-05,5.24494730123823,350,100perc
2020-03-05,5.26445670977324,354,100perc
2020-03-05,5.08619096917301,359,100perc
2020-03-05,5.2344389394276,365,100perc
2020-03-05,4.73115357142578,366,100perc
2020-03-05,5.41067371750053,368,100perc
2020-03-05,,370,100perc
2020-03-05,5.22490795922653,375,100perc
2020-03-05,5.28824474227481,376,100perc
2020-03-05,5.03552522054375,381,100perc
2020-03-05,4.54472505829458,384,100perc
2020-03-05,5.22372559926186,386,100perc
2020-03-05,4.7190783149401,398,100perc
2020-03-06,4.43387625499712,3,100perc
2020-03-06,4.65200178345674,6,100perc
2020-03-06,4.41400506226777,11,100perc
2020-03-06,4.60753154787264,14,100perc
2020-03-06,4.73630875026142,17,100perc
2020-03-06,4.89323068059984,18,100perc
2020-03-06,4.97493313246345,27,100perc
2020-03-06,4.66626096891235,30,100perc
2020-03-06,4.5234399030049,35,100perc
2020-03-06,4.93149882802627,37,100perc
2020-03-06,4.59773369771098,49,100perc
2020-03-06,4.45607654955799,50,100perc
2020-03-06,4.97960060687391,57,100perc
2020-03-06,4.98449763137142,58,100perc
2020-03-06,4.27300684684029,59,100perc
2020-03-06,4.55492276361513,63,100perc
2020-03-06,4.73047526985472,65,100perc
2020-03-06,4.91672894875515,66,100perc
2020-03-06,4.51630874975176,69,100perc
2020-03-06,4.35375136654258,71,100perc
2020-03-06,4.64841262663169,73,100perc
2020-03-06,4.72997227252612,81,100perc
2020-03-06,4.39887281126885,101,100perc
2020-03-06,4.99952413074443,102,100perc
2020-03-06,4.86844732215831,104,100perc
2020-03-06,5.10361936842179,110,100perc
2020-03-06,5.05389624318319,111,100perc
2020-03-06,4.8662909047313,116,100perc
2020-03-06,4.50970088535442,122,100perc
2020-03-06,4.70375325949303,127,100perc
2020-03-06,5.12423905234629,134,100perc
2020-03-06,4.57993981750499,137,100perc
2020-03-06,4.88158674619927,140,100perc
2020-03-06,4.46674860389063,144,100perc
2020-03-06,4.61792623866439,147,100perc
2020-03-06,4.65668719531635,149,100perc
2020-03-06,4.48769786831089,150,100perc
2020-03-06,4.85417082904792,151,100perc
2020-03-06,4.86623320550958,152,100perc
2020-03-06,4.36941569421376,156,100perc
2020-03-06,5.02530577234468,157,100perc
2020-03-06,4.48350629694713,159,100perc
2020-03-06,4.9514164683082,164,100perc
2020-03-06,4.29012379338184,165,100perc
2020-03-06,4.29043403008966,175,100perc
2020-03-06,4.75873854835276,195,100perc
2020-03-06,4.50195891580812,199,100perc
2020-03-06,5.08868530107236,211,100perc
2020-03-06,4.56118895564976,212,100perc
2020-03-06,4.88138252030942,223,100perc
2020-03-06,4.43423974682916,224,100perc
2020-03-06,4.67848360443273,225,100perc
2020-03-06,4.60264296856971,227,100perc
2020-03-06,4.73505117091155,231,100perc
2020-03-06,4.73697501361956,234,100perc
2020-03-06,4.64330359094111,235,100perc
2020-03-06,4.87110903932048,245,100perc
2020-03-06,4.94968468877672,253,100perc
2020-03-06,4.87848402964301,258,100perc
2020-03-06,4.92579027473088,259,100perc
2020-03-06,4.82558447775565,262,100perc
2020-03-06,,264,100perc
2020-03-06,4.62968853935139,266,100perc
2020-03-06,5.07658332304278,269,100perc
2020-03-06,4.68015252814838,271,100perc
2020-03-06,4.99557965072348,272,100perc
2020-03-06,4.31174823136508,274,100perc
2020-03-06,4.90656474686367,276,100perc
2020-03-06,4.47938531621881,277,100perc
2020-03-06,4.94946005389897,278,100perc
2020-03-06,4.63595457702745,279,100perc
2020-03-06,5.00903408090779,281,100perc
2020-03-06,4.28171029023832,284,100perc
2020-03-06,4.60589835501297,293,100perc
2020-03-06,4.40219443460403,294,100perc
2020-03-06,4.74539752500318,295,100perc
2020-03-06,4.74621449884715,296,100perc
2020-03-06,4.42494166694272,297,100perc
2020-03-06,4.47591995119238,300,100perc
2020-03-06,4.65986104680798,310,100perc
2020-03-06,4.71349795843891,317,100perc
2020-03-06,4.60194610098818,319,100perc
2020-03-06,4.53742411087848,320,100perc
2020-03-06,4.32532725972658,324,100perc
2020-03-06,4.9797321885187,326,100perc
2020-03-06,4.66603743606242,335,100perc
2020-03-06,4.5931228522977,345,100perc
2020-03-06,4.98780579717869,350,100perc
2020-03-06,5.00918826871276,354,100perc
2020-03-06,4.85565344024144,359,100perc
2020-03-06,4.99325430227833,365,100perc
2020-03-06,4.54575573808921,366,100perc
2020-03-06,5.14099191078384,368,100perc
2020-03-06,,370,100perc
2020-03-06,4.98732334041244,375,100perc
2020-03-06,5.04885960634263,376,100perc
2020-03-06,4.7862386237392,381,100perc
2020-03-06,4.36894242266719,384,100perc
2020-03-06,4.97559813445739,386,100perc
2020-03-06,4.5404741007678,398,100perc
2020-03-07,4.14316626162409,3,100perc
2020-03-07,4.33632850611106,6,100perc
2020-03-07,4.11518715302532,11,100perc
2020-03-07,4.29491684979647,14,100perc
2020-03-07,4.40078125848593,17,100perc
2020-03-07,4.51293569408491,18,100perc
2020-03-07,4.59007288403657,27,100perc
2020-03-07,4.33543832841643,30,100perc
2020-03-07,4.21946538735073,35,100perc
2020-03-07,4.56695400173833,37,100perc
2020-03-07,4.27996398960353,49,100perc
2020-03-07,4.15604203544626,50,100perc
2020-03-07,4.58560023245314,57,100perc
2020-03-07,4.59463209229464,58,100perc
2020-03-07,4.00731534104605,59,100perc
2020-03-07,4.25088127323714,63,100perc
2020-03-07,4.38509311209613,65,100perc
2020-03-07,4.53428600761643,66,100perc
2020-03-07,4.21149100618998,69,100perc
2020-03-07,4.05557033753676,71,100perc
2020-03-07,4.32848648098248,73,100perc
2020-03-07,4.37938744482355,81,100perc
2020-03-07,4.1093533969893,101,100perc
2020-03-07,4.59859765463683,102,100perc
2020-03-07,4.49729126130159,104,100perc
2020-03-07,4.69245311358327,110,100perc
2020-03-07,4.66037765696677,111,100perc
2020-03-07,4.51161756875572,116,100perc
2020-03-07,4.21432023681831,122,100perc
2020-03-07,4.37876331845496,127,100perc
2020-03-07,4.7063442838786,134,100perc
2020-03-07,4.25124311090193,137,100perc
2020-03-07,4.51197714973596,140,100perc
2020-03-07,4.17014835074304,144,100perc
2020-03-07,4.29316809402523,147,100perc
2020-03-07,4.33173490612549,149,100perc
2020-03-07,4.19617170969407,150,100perc
2020-03-07,4.48419260833825,151,100perc
2020-03-07,4.49602552172886,152,100perc
2020-03-07,4.09305784395687,156,100perc
2020-03-07,4.62427338349834,157,100perc
2020-03-07,4.18990514681818,159,100perc
2020-03-07,4.56839673673038,164,100perc
2020-03-07,4.01464051720645,165,100perc
2020-03-07,4.00427225935473,175,100perc
2020-03-07,4.41138557992187,195,100perc
2020-03-07,4.20651778117122,199,100perc
2020-03-07,4.67359333604088,211,100perc
2020-03-07,4.25716879076774,212,100perc
2020-03-07,4.50731247660655,223,100perc
2020-03-07,4.14251804060788,224,100perc
2020-03-07,4.33371797783641,225,100perc
2020-03-07,4.27332682245559,227,100perc
2020-03-07,4.42186119908495,231,100perc
2020-03-07,4.40463617077809,234,100perc
2020-03-07,4.32103088575006,235,100perc
2020-03-07,4.50118162310133,245,100perc
2020-03-07,4.54915490220009,253,100perc
2020-03-07,4.51371232661884,258,100perc
2020-03-07,4.54346776504104,259,100perc
2020-03-07,4.44998484651801,262,100perc
2020-03-07,,264,100perc
2020-03-07,4.30926902727306,266,100perc
2020-03-07,4.6643496862464,269,100perc
2020-03-07,4.34626766484105,271,100perc
2020-03-07,4.6035505211957,272,100perc
2020-03-07,4.02345394530803,274,100perc
2020-03-07,4.53523735165753,276,100perc
2020-03-07,4.182744941966,277,100perc
2020-03-07,4.56069756553328,278,100perc
2020-03-07,4.3072696299192,279,100perc
2020-03-07,4.62433253644927,281,100perc
2020-03-07,3.9980376586726,284,100perc
2020-03-07,4.2799338436682,293,100perc
2020-03-07,4.1144457950393,294,100perc
2020-03-07,4.41351113860146,295,100perc
2020-03-07,4.40236131508551,296,100perc
2020-03-07,4.12141348854369,297,100perc
2020-03-07,4.17806170137451,300,100perc
2020-03-07,4.34523030589833,310,100perc
2020-03-07,4.37559032037144,317,100perc
2020-03-07,4.26459031809629,319,100perc
2020-03-07,4.22831935496997,320,100perc
2020-03-07,4.04487511409827,324,100perc
2020-03-07,4.59020311898146,326,100perc
2020-03-07,4.33409159833649,335,100perc
2020-03-07,4.27855493398287,345,100perc
2020-03-07,4.58901691262871,350,100perc
2020-03-07,4.61398282722119,354,100perc
2020-03-07,4.48802909338012,359,100perc
2020-03-07,4.60637873407,365,100perc
2020-03-07,4.23690045472489,366,100perc
2020-03-07,4.72610054877815,368,100perc
2020-03-07,,370,100perc
2020-03-07,4.60610109409699,375,100perc
2020-03-07,4.65790323664783,376,100perc
2020-03-07,4.41954236976398,381,100perc
2020-03-07,4.08140223058774,384,100perc
2020-03-07,4.58730771377877,386,100perc
2020-03-07,4.23211376612921,398,100perc
2020-03-08,3.75094669330737,3,100perc
2020-03-08,3.91236887941266,6,100perc
2020-03-08,3.73247468787088,11,100perc
2020-03-08,3.87741449890354,14,100perc
2020-03-08,3.95196769328217,17,100perc
2020-03-08,4.03676588897608,18,100perc
2020-03-08,4.09789627641977,27,100perc
2020-03-08,3.90053552242278,30,100perc
2020-03-08,3.81193626713087,35,100perc
2020-03-08,4.0864453097647,37,100perc
2020-03-08,3.86433661057827,49,100perc
2020-03-08,3.75991712323694,50,100perc
2020-03-08,4.08617845503591,57,100perc
2020-03-08,4.09209130873265,58,100perc
2020-03-08,3.64304819925921,59,100perc
2020-03-08,3.84321720816786,63,100perc
2020-03-08,3.93809274597308,65,100perc
2020-03-08,4.05210574630317,66,100perc
2020-03-08,3.80860345799944,69,100perc
2020-03-08,3.67033730271428,71,100perc
2020-03-08,3.90278290906222,73,100perc
2020-03-08,3.93260762307938,81,100perc
2020-03-08,3.72681973962147,101,100perc
2020-03-08,4.09277975483689,102,100perc
2020-03-08,4.02148272412381,104,100perc
2020-03-08,4.16701054141591,110,100perc
2020-03-08,4.1487506131389,111,100perc
2020-03-08,4.04284711460885,116,100perc
2020-03-08,3.8143607854964,122,100perc
2020-03-08,3.93969703091277,127,100perc
2020-03-08,4.17691290892933,134,100perc
2020-03-08,3.8265724206139,137,100perc
2020-03-08,4.03476025684614,140,100perc
2020-03-08,3.77574007189398,144,100perc
2020-03-08,3.86676193237292,147,100perc
2020-03-08,3.90430925462459,149,100perc
2020-03-08,3.79995058113143,150,100perc
2020-03-08,4.013243647042,151,100perc
2020-03-08,4.01756714796152,152,100perc
2020-03-08,3.72039119419682,156,100perc
2020-03-08,4.11301082661152,157,100perc
2020-03-08,3.79725296930297,159,100perc
2020-03-08,4.07731219002289,164,100perc
2020-03-08,3.65072262442668,165,100perc
2020-03-08,3.63815731836506,175,100perc
2020-03-08,3.95732019944558,195,100perc
2020-03-08,3.80563951105423,199,100perc
2020-03-08,4.1501864047084,211,100perc
2020-03-08,3.84346724395334,212,100perc
2020-03-08,4.03014111779028,223,100perc
2020-03-08,3.74983747463105,224,100perc
2020-03-08,3.89423916658994,225,100perc
2020-03-08,3.848725897477,227,100perc
2020-03-08,3.97918989763983,231,100perc
2020-03-08,3.96170718054116,234,100perc
2020-03-08,3.89505796044576,235,100perc
2020-03-08,4.02699955461126,245,100perc
2020-03-08,4.05037492751513,253,100perc
2020-03-08,4.03744354438675,258,100perc
2020-03-08,4.05760609667598,259,100perc
2020-03-08,3.97956728361643,262,100perc
2020-03-08,,264,100perc
2020-03-08,3.88072033739491,266,100perc
2020-03-08,4.14255949913192,269,100perc
2020-03-08,3.90707529539801,271,100perc
2020-03-08,4.10170336077148,272,100perc
2020-03-08,3.64746168718674,274,100perc
2020-03-08,4.05316054909436,276,100perc
2020-03-08,3.78286306046895,277,100perc
2020-03-08,4.06901119062773,278,100perc
2020-03-08,3.87923228466079,279,100perc
2020-03-08,4.12636997709277,281,100perc
2020-03-08,3.62662722987799,284,100perc
2020-03-08,3.85637439753974,293,100perc
2020-03-08,3.72685494214249,294,100perc
2020-03-08,3.96833927351908,295,100perc
2020-03-08,3.95395311303585,296,100perc
2020-03-08,3.72596874536361,297,100perc
2020-03-08,3.782282923393,300,100perc
2020-03-08,3.91899644181747,310,100perc
2020-03-08,3.9307609883266,317,100perc
2020-03-08,3.8370962720772,319,100perc
2020-03-08,3.82054331919535,320,100perc
2020-03-08,3.67515153384793,324,100perc
2020-03-08,4.08739481245479,326,100perc
2020-03-08,3.9022316901697,335,100perc
2020-03-08,3.86179478805201,345,100perc
2020-03-08,4.08768341496299,350,100perc
2020-03-08,4.10739187832056,354,100perc
2020-03-08,4.01451268321202,359,100perc
2020-03-08,4.11406925344461,365,100perc
2020-03-08,3.8270123673303,366,100perc
2020-03-08,4.19032818105959,368,100perc
2020-03-08,,370,100perc
2020-03-08,4.10759840179537,375,100perc
2020-03-08,4.15083642017968,376,100perc
2020-03-08,3.95743108463003,381,100perc
2020-03-08,3.70213726100937,384,100perc
2020-03-08,4.08567028276105,386,100perc
2020-03-08,3.82326607233599,398,100perc
2020-03-09,3.30764421546269,3,100perc
2020-03-09,3.4338616407093,6,100perc
2020-03-09,3.29667635239991,11,100perc
2020-03-09,3.40426026610094,14,100perc
2020-03-09,3.45024439534814,17,100perc
2020-03-09,3.51370476427081,18,100perc
2020-03-09,3.55962512277335,27,100perc
2020-03-09,3.41808809545422,30,100perc
2020-03-09,3.35445632882244,35,100perc
2020-03-09,3.55136012190421,37,100perc
2020-03-09,3.39548674685304,49,100perc
2020-03-09,3.31897065191,50,100perc
2020-03-09,3.54005754145655,57,100perc
2020-03-09,3.54450196555037,58,100perc
2020-03-09,3.23354520163655,59,100perc
2020-03-09,3.37754158869265,63,100perc
2020-03-09,3.44147623748292,65,100perc
2020-03-09,3.52334938974957,66,100perc
2020-03-09,3.35443590518422,69,100perc
2020-03-09,3.24384108128441,71,100perc
2020-03-09,3.4225810253704,73,100perc
2020-03-09,3.43868251607995,81,100perc
2020-03-09,3.29162127382296,101,100perc
2020-03-09,3.5477272818167,102,100perc
2020-03-09,3.50174745700828,104,100perc
2020-03-09,3.60157174428367,110,100perc
2020-03-09,3.59138196610656,111,100perc
2020-03-09,3.51799610855556,116,100perc
2020-03-09,3.36380713289802,122,100perc
2020-03-09,3.45057208483252,127,100perc
2020-03-09,3.60806048056861,134,100perc
2020-03-09,3.3584979962584,137,100perc
2020-03-09,3.50991424185771,140,100perc
2020-03-09,3.33010341624368,144,100perc
2020-03-09,3.39087274642469,147,100perc
2020-03-09,3.42038999058556,149,100perc
2020-03-09,3.34851539690583,150,100perc
2020-03-09,3.49385588544812,151,100perc
2020-03-09,3.49354037512394,152,100perc
2020-03-09,3.29362159288147,156,100perc
2020-03-09,3.559627214853,157,100perc
2020-03-09,3.34804708756656,159,100perc
2020-03-09,3.53946867444862,164,100perc
2020-03-09,3.23563441491031,165,100perc
2020-03-09,3.22694689154348,175,100perc
2020-03-09,3.45426937527891,195,100perc
2020-03-09,3.35437046506937,199,100perc
2020-03-09,3.58890128001324,211,100perc
2020-03-09,3.37821196662576,212,100perc
2020-03-09,3.50483293483955,223,100perc
2020-03-09,3.30833796259212,224,100perc
2020-03-09,3.40909992110918,225,100perc
2020-03-09,3.38009266692704,227,100perc
2020-03-09,3.48114349908323,231,100perc
2020-03-09,3.46629301308116,234,100perc
2020-03-09,3.41771476813014,235,100perc
